clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,A,CA,FC,FF,FS,RB,FD,PE,I,DD,GS,GC,FT,G,CV,SG,DP,PP,ano
276,São Paulo,7,Provável,5,ata,Antony,103455,2,10.7,8.8,2,13.12,4.17,8.95,2,NA,NA,2,6,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Fellipe Bastos,70116,2,5.3,5.3,1,4.47,1.47,3,NA,NA,1,2,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
354,Ceará,6,Nulo,4,mei,Thiago Galhardo,71844,2,0,0,0,7,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Fernando Miguel,71571,2,0,0,0,8,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Raúl Cáceres,71680,2,0,-1.5,1,3.12,0,3.12,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,5,Contundido,3,zag,Breno,50408,2,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,2,lat,Claudio Winck,74074,2,4.2,4.2,1,4.72,0.72,4,NA,NA,1,1,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Oswaldo Henríquez,81241,2,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,3,zag,Luiz Gustavo,80573,2,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Willian Maranhão,87262,2,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,5,ata,Rossi,81798,2,0,0,1,4.34,-1.66,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,2,Dúvida,1,gol,Jordi,86776,2,4.5,1.6,2,2.08,1.39,0.6900000000000002,NA,NA,NA,NA,1,NA,NA,1,NA,3,3,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,5,Contundido,5,ata,Vinícius Araújo,82767,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Gabriel Félix,92057,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Bruno Silva,83626,2,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Ribamar,94068,2,0,0.8,1,2.64,0,2.64,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Andrey,93787,2,1.7,1.7,1,4.35,-0.65,5,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Raul,92496,2,0,4.1,1,5.62,0,5.62,NA,1,3,NA,2,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Henrique,84893,2,2.8,2.8,1,4.11,0.11,4,NA,NA,1,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Caio Monteiro,93789,2,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Hugo Borges,95875,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Yan Sasse,96055,2,3.7,2.3,2,4.33,0.93,3.4,NA,NA,1,4,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,2,lat,Danilo Barcelos,84382,2,0,2,1,6.24,0,6.24,NA,NA,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Tiago Reis,104678,2,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Lucas Santos,101718,2,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Marrony,101717,2,2,6.95,2,13.8,0.69,13.110000000000001,1,NA,4,4,7,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,3,zag,Ricardo,99881,2,0.5,3.05,2,6.16,0.19,5.97,NA,NA,3,1,1,5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Lucas Mineiro,90634,2,6.3,3.6,2,6.46,1.67,4.79,NA,NA,5,2,NA,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Rafael França,101719,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Miranda,101720,2,0,0.7,1,2.57,0,2.57,NA,NA,2,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Moresche,102719,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Dudu,102852,2,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,João Pedro,101721,2,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Rodrigo Fernandes,102771,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,5,ata,Diego Souza,68911,2,-1.3,-1.3,1,5.22,-2.78,8,NA,NA,1,1,1,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,7,Provável,6,tec,Ney Franco,37246,2,2.89,4.64,2,7.81,1.3,6.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,5,Contundido,2,lat,Ramon,68896,2,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,3,Suspenso,1,gol,João Ricardo,81881,2,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,7,Provável,3,zag,Thiago Heleno,38394,2,-1.6,-2.1,2,1.27,-2.48,3.75,NA,2,2,NA,1,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,4,mei,Cuéllar,71709,2,3.4,6.8,2,13.56,0.93,12.63,NA,NA,3,1,1,10,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,4,mei,Sornoza,87877,2,0.1,1.3,2,4.53,-0.67,5.2,NA,NA,3,1,3,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,2,lat,Heitor,104649,2,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,7,Provável,2,lat,Apodi,51042,2,-0.1,-0.15,2,3.31,-1.41,4.72,NA,NA,2,NA,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,3,zag,Rafael Vaz,73421,2,0,13,1,13.18,0,13.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2019
284,Grêmio,6,Nulo,2,lat,Rafael Galhardo,68821,2,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,2,Dúvida,2,lat,Bruno Cortez,72079,2,0,0.1,1,5.62,0,5.62,NA,NA,1,NA,1,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,4,mei,Patrick,83433,2,4.7,4.7,1,8.55,-0.45,9,NA,NA,NA,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,5,ata,Alexandre Pato,49675,2,10.4,4.95,2,8.13,2.93,5.200000000000001,NA,NA,3,2,2,2,NA,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
284,Grêmio,7,Provável,4,mei,Romulo,70009,2,8.2,8.2,1,6.45,2.45,4,NA,1,4,NA,NA,3,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,5,ata,Jô,101317,2,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,2,Dúvida,4,mei,Montoya,94840,2,5.9,5.9,1,7.62,0.62,7,1,NA,2,NA,2,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,4,mei,Tchê Tchê,86686,2,0.1,0.1,2,2.63,-0.91,3.54,NA,NA,3,NA,1,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,6,tec,Cuca,42411,2,3.46,4.14,2,9.33,0.44,8.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,1,gol,Tadeu,82453,2,-1.3,5.3,2,11.36,-0.37,11.729999999999999,NA,NA,NA,NA,1,NA,NA,3,NA,1,2,NA,NA,NA,NA,1,1,NA,2019
283,Cruzeiro,2,Dúvida,5,ata,Pedro Rocha,90302,2,0,9.1,1,12.56,0,12.56,NA,NA,1,NA,2,1,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
265,Bahia,7,Provável,6,tec,Roger Machado ,79437,2,3.61,4.71,2,9.18,0.98,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Thiago Neves,38277,2,9.8,3.9,2,6.19,2.72,3.47,NA,1,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,4,mei,Tião,47134,2,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Vitor Bueno,87552,2,0,1.5,1,5.9,0,5.9,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Abner,84860,2,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,6,tec,Eduardo Barroca,77774,2,3.7,2.52,2,6.68,0.2,6.4799999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,6,tec,Rodrigo Santana,97922,2,5.25,4.74,2,9.64,1.16,8.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,5,ata,Kayke,50402,2,-0.7,0.7,2,3.36,-0.87,4.2299999999999995,NA,1,3,3,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,4,mei,Léo Artur,82644,2,-0.6,-0.3,2,1.75,-1.03,2.7800000000000002,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
315,Chapecoense,5,Contundido,1,gol,Vagner,78151,2,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,1,gol,Matheus Inácio,80394,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Ewandro,86842,2,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,6,Nulo,4,mei,Jobson,93377,2,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,6,Nulo,4,mei,Yuri,88125,2,0,0,0,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,7,Provável,6,tec,Claudinei Oliveira,84761,2,1.52,3.32,2,7.22,0.2,7.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,7,Provável,2,lat,Paulinho,78512,2,0.6,0.75,2,1.97,-0.04,2.01,NA,NA,6,1,2,3,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Marcos Júnior,93893,2,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,6,Nulo,3,zag,Diguinho,105282,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
314,Avaí,6,Nulo,4,mei,Luanderson ,86380,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,6,tec,Marcos Valadares,84930,2,3.46,3.5,2,7.82,0.51,7.3100000000000005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
290,Goiás,6,Nulo,4,mei,Yago Felipe,87747,2,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,1,gol,Alexander,105553,2,2,6,2,9.79,1.46,8.329999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,2,lat,Riquelme,105566,2,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Lucas Piton,105584,2,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Bruno Henrique,90285,2,-2,9.5,2,20.77,-0.74,21.509999999999998,NA,1,2,4,3,NA,2,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,4,mei,Valdívia,85423,2,0.5,0.5,1,4.56,-1.44,6,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,2,Dúvida,5,ata,Janderson,97245,2,-0.5,-0.5,1,1.23,-0.77,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,6,Nulo,4,mei,Nonato,100987,2,-0.5,1.7,2,4.38,-0.41,4.79,NA,NA,2,1,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,4,mei,Roni,105585,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,6,Nulo,5,ata,Kelvin,71549,2,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
341,CSA,6,Nulo,3,zag,Lucas Dias,104356,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,5,ata,Jairinho,102139,2,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,3,zag,Bruno Méndez,103700,2,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Jonatan Gomez,94857,2,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
262,Flamengo,6,Nulo,5,ata,Gabriel,83257,2,0.9,6.45,2,16.91,-1.13,18.04,NA,1,1,2,4,2,3,6,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
264,Corinthians,6,Nulo,2,lat,Fagner,42500,2,14.1,8.75,2,11.32,5.49,5.83,NA,1,1,NA,6,8,1,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
284,Grêmio,2,Dúvida,5,ata,Everton,86757,2,-0.3,5.15,2,14.78,-1.59,16.37,NA,NA,NA,NA,1,1,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Pedro Geromel,80853,2,0.6,4.3,2,11.61,-0.88,12.49,NA,1,1,1,2,7,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
264,Corinthians,7,Provável,1,gol,Cássio,42234,2,5,0.25,2,4.63,-0.57,5.2,NA,1,NA,NA,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,1,NA,NA,2019
285,Internacional,7,Provável,2,lat,Iago,97868,2,0,0,1,8.68,-3.32,12,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,3,zag,Víctor Cuesta,79113,2,4.7,4.7,1,12.89,-2.11,15,NA,NA,NA,NA,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,3,zag,Dedé,60819,2,10.6,5.5,2,14.95,0.8,14.149999999999999,NA,NA,1,NA,1,5,NA,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
265,Bahia,6,Nulo,4,mei,Élber,74140,2,0,0,0,6,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
356,Fortaleza,7,Provável,6,tec,Rogério Ceni,97341,2,4.41,3.13,2,6.39,0.94,5.449999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,1,gol,Victor,52950,2,3.4,0.7,2,5.41,-0.83,6.24,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2019
285,Internacional,7,Provável,5,ata,Nico López,84709,2,5.8,5.8,1,18.43,-3.57,22,NA,1,NA,3,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,1,gol,Fábio,37656,2,21,9,2,13.77,6.14,7.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,1,1,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Cazares,81682,2,0,0,0,11,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
263,Botafogo,7,Provável,1,gol,Gatito Fernández,74061,2,-6.6,-4.1,2,2.89,-5.71,8.6,NA,1,NA,NA,NA,NA,NA,4,NA,1,4,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,3,zag,Réver,52253,2,1.5,1.5,1,12.23,-3.77,16,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,5,Contundido,4,mei,Ganso,62977,2,0,0,0,11,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
277,Santos,7,Provável,4,mei,Jean Mota,78548,2,0,1.9,2,9.03,-1.93,10.959999999999999,NA,NA,3,NA,1,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
283,Cruzeiro,7,Provável,4,mei,Rodriguinho,61033,2,0,2,1,4.86,0,4.86,NA,NA,NA,NA,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
265,Bahia,7,Provável,2,lat,Nino Paraíba,68808,2,2.3,2.2,2,11.7,-2.25,13.95,1,1,1,NA,2,2,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,5,Contundido,5,ata,Pablo,69138,2,0,0,0,17,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
276,São Paulo,7,Provável,2,lat,Reinaldo,78850,2,1.9,4.3,2,11.65,-0.63,12.280000000000001,NA,1,3,NA,1,5,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2019
277,Santos,7,Provável,1,gol,Vanderlei,62121,2,0.7,8.2,2,21.26,-1.43,22.69,NA,NA,NA,NA,NA,NA,NA,2,NA,7,2,NA,NA,NA,NA,NA,NA,NA,2019
266,Fluminense,7,Provável,2,lat,Gilberto ,80313,2,-1.5,-0.75,2,6.37,-3.34,9.71,NA,NA,1,NA,1,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,2,lat,Fábio Santos,38229,2,-1.2,4.1,2,11.44,-1.33,12.77,NA,NA,2,NA,3,1,NA,6,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Adilson,50307,2,0,4.9,1,7.56,0,7.56,NA,NA,NA,NA,2,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,5,ata,Ricardo Oliveira,38910,2,1.8,7.05,2,18.04,-0.9,18.939999999999998,NA,NA,1,2,1,1,1,4,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2019
276,São Paulo,6,Nulo,4,mei,Hernanes,38648,2,0.8,3.5,2,14.29,-2.5,16.79,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,7,Provável,4,mei,Yago Pikachu,80196,2,1.4,1.7,2,9.22,-1.88,11.100000000000001,NA,NA,NA,1,4,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,2,lat,Patric,60969,2,0,0,0,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
267,Vasco,6,Nulo,3,zag,Leandro Castan,38505,2,0,0,0,11,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Vinícius,71162,2,0,-0.5,1,4.51,0,4.51,NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Leonardo Silva,68925,2,0,0,1,6.24,0,6.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Elias,54395,2,13.2,8.55,2,13.83,4.19,9.64,NA,NA,2,1,3,4,NA,4,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Luan,63219,2,-0.4,1.6,2,6.69,-1.36,8.05,NA,NA,1,NA,2,3,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Lucas Cândido,84851,2,0,0,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Matheus Mancini,80124,2,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,5,ata,Geuvânio,73896,2,5.8,9.45,2,15.39,2.83,12.56,1,NA,5,2,8,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Maicon,62968,2,7.8,7.8,1,8.45,1.45,6.999999999999999,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Jair,81091,2,2,1.75,2,6.07,-0.52,6.59,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
284,Grêmio,6,Nulo,3,zag,Kannemann,87342,2,0,0.4,1,17.62,0,17.62,NA,1,3,NA,3,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Uilson,85418,2,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
282,Atlético-MG,7,Provável,4,mei,Nathan,87009,2,1.2,1.2,1,3.41,-0.59,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019
